Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A → B,Bytes A → B,Packets B → A,Bytes B → A,Rel Start,Duration,Bits/s A → B,Bits/s B → A
162.158.130.55,27964,167.235.145.223,443,327,3484425,2699,147,12867,180,3471558,35.249742,39.185336,2626,708746
162.158.130.60,26050,167.235.145.223,443,6,427,2381,2,132,4,295,26.125526,29.671539,35,79
162.158.130.61,11768,167.235.145.223,443,6,427,1400,2,132,4,295,10.054038,29.707531,35,79
162.158.130.61,11778,167.235.145.223,443,7,493,1529,3,198,4,295,12.10164,29.590779,53,79
162.158.130.65,20058,167.235.145.223,443,39,1263584,1991,16,1872,23,1261712,19.867182,51.264077,292,196896
162.158.130.67,52632,167.235.145.223,443,6,427,1534,2,132,4,295,12.173955,29.945267,35,78
162.158.130.68,10140,167.235.145.223,443,6,427,1735,2,132,4,295,15.752304,29.50444,35,79
162.158.130.70,61452,167.235.145.223,443,6,427,2105,2,132,4,295,22.067502,29.820541,35,79
162.158.130.71,51572,167.235.145.223,443,391,4884991,3289,175,13554,216,4871437,65.186793,0.538803,201246,72329768
162.158.130.71,51580,167.235.145.223,443,382,4885002,3302,158,13036,224,4871966,65.34953,2.510248,41544,15526644
162.158.130.72,10522,167.235.145.223,443,6,427,754,2,132,4,295,1.675658,29.965472,35,78
162.158.130.73,42266,167.235.145.223,443,404,6888411,3475,184,15185,220,6873226,73.328668,4.44002,27360,12384135
162.158.130.76,29460,167.235.145.223,443,566,8020381,3396,223,18149,343,8002232,70.270926,3.629801,39999,17636739
162.158.130.76,29476,167.235.145.223,443,330,2686012,3434,153,11475,177,2674537,71.614205,0.299785,306219,71372136
162.158.162.18,55130,167.235.145.223,443,643,1402051,2983,278,19861,365,1382190,49.259197,31.647737,5020,349393
162.158.162.56,47220,167.235.145.223,443,6,427,2431,2,132,4,295,27.16679,28.921275,36,81
162.158.162.57,52252,167.235.145.223,443,706,1493586,3473,338,23821,368,1469765,73.275802,1.552333,122762,7574483
162.158.162.63,13328,167.235.145.223,443,692,1483638,2629,305,21643,387,1461995,31.730346,31.762903,5451,368227
162.158.162.119,44522,167.235.145.223,443,6,427,1101,2,132,4,295,5.290306,28.949496,36,81
162.158.162.170,17850,167.235.145.223,443,620,1123304,3223,296,21049,324,1102255,61.241354,1.640972,102617,5373668
162.158.162.173,56272,167.235.145.223,443,638,1275184,1227,299,21247,339,1253937,7.290315,60.631564,2803,165450
162.158.163.32,19922,167.235.145.223,443,6,427,1358,2,132,4,295,8.9627,28.966246,36,81
162.158.163.79,55932,167.235.145.223,443,680,1338201,3351,312,22105,368,1316096,67.425381,1.74556,101308,6031742
162.158.163.108,26324,167.235.145.223,443,893,2229124,3607,411,28639,482,2200485,80.576236,1.918688,119410,9174957
162.158.163.121,34702,167.235.145.223,443,587,1368247,1601,247,17815,340,1350432,13.415917,60.630702,2350,178184
162.158.163.127,38862,167.235.145.223,443,679,1274851,2309,321,22699,358,1252152,25.310008,31.810209,5708,314905
162.158.163.131,28588,167.235.145.223,443,6,427,880,2,132,4,295,2.451683,28.940945,36,81
162.158.163.153,21030,167.235.145.223,443,649,1254794,2860,298,21181,351,1233613,43.365436,31.72436,5341,311082
162.158.163.187,22338,167.235.145.223,443,180,1263942,1706,78,6010,102,1257932,14.874673,64.552301,744,155896
162.158.163.191,26584,167.235.145.223,443,45,28521,548,30,14625,15,13896,1.016211,79.443716,1472,1399
162.158.163.217,64214,167.235.145.223,443,829,2660342,3107,360,26135,469,2634207,55.249139,24.265307,8616,868468
162.158.163.222,46588,167.235.145.223,443,660,1234465,627,315,22303,345,1212162,1.25418,60.642784,2942,159908
162.158.163.233,52072,167.235.145.223,443,6,427,72,2,132,4,295,0.118206,29.050466,36,81
162.158.163.243,11474,167.235.145.223,443,2,132,58,1,66,1,66,0.091731,8.00E-06,,
162.158.178.37,10756,167.235.145.223,443,6,427,1813,2,132,4,295,17.107918,28.86264,36,81
162.158.178.62,18552,167.235.145.223,443,627,1123574,3258,289,20395,338,1103179,63.329234,1.91473,85213,4609230
162.158.178.72,51450,167.235.145.223,443,796,1490309,2650,385,26731,411,1463578,33.231186,31.966068,6689,366282
162.158.178.78,44228,167.235.145.223,443,656,1402717,3016,306,21517,350,1381200,51.261677,1.90388,90413,5803727
162.158.178.94,52002,167.235.145.223,443,7,493,2189,3,198,4,295,23.245361,28.804421,54,81
162.158.178.95,13352,167.235.145.223,443,619,1427405,3143,249,17755,370,1409650,57.331689,1.896336,74902,5946836
162.158.178.111,46378,167.235.145.223,443,7,493,2529,3,198,4,295,29.180681,28.791906,55,81
162.158.178.125,20156,167.235.145.223,443,615,1252358,2898,246,17557,369,1234801,45.212452,31.936849,4397,309310
162.158.178.180,42496,167.235.145.223,443,712,1376306,1716,316,22177,396,1354129,15.203089,60.767777,2919,178269
162.158.178.186,30416,167.235.145.223,443,6,427,1084,2,132,4,295,5.151067,28.849006,36,81
162.158.178.227,45780,167.235.145.223,443,653,1200635,2775,290,20461,363,1180174,39.296627,32.004386,5114,295003
162.158.178.234,19372,167.235.145.223,443,597,1332531,3386,240,17161,357,1315370,69.318303,2.143709,64042,4908763
162.158.178.251,46054,167.235.145.223,443,669,1267983,3616,293,20659,376,1247324,81.205494,1.727048,95696,5777831
162.158.179.34,32744,167.235.145.223,443,625,1271095,2433,268,19009,357,1252086,27.180629,31.864022,4772,314357
162.158.179.37,53600,167.235.145.223,443,721,1280470,1367,332,23233,389,1257237,9.171432,60.830971,3055,165341
162.158.179.51,61476,167.235.145.223,443,706,1237310,944,336,23497,370,1213813,3.260695,60.81838,3090,159663
162.158.179.80,12826,167.235.145.223,443,42,23933,906,28,10962,14,12971,2.693256,78.231445,1120,1326
162.158.179.113,54596,167.235.145.223,443,665,1300896,2074,298,20989,367,1279907,21.26903,60.743829,2764,168564
162.158.179.126,15228,167.235.145.223,443,6,427,1462,2,132,4,295,11.023079,28.8984,36,81
162.158.179.149,26436,167.235.145.223,443,676,1491414,3508,277,19603,399,1471811,75.209521,1.840394,85212,6397808
162.158.186.21,62680,167.235.145.223,443,39,24245,1081,26,12194,13,12051,5.127591,72.241994,1350,1334
162.158.186.30,23412,167.235.145.223,443,6,427,1583,2,132,4,295,13.136983,28.827749,36,81
162.158.186.46,30720,167.235.145.223,443,918,2375382,3306,443,30714,475,2344668,65.39623,1.797713,136680,10434003
162.158.186.70,21204,167.235.145.223,443,810,2109102,2196,360,25236,450,2083866,23.332017,31.780301,6352,524567
162.158.186.97,17554,167.235.145.223,443,6,427,2567,2,132,4,295,29.6488,29.832604,35,79
162.158.186.103,54076,167.235.145.223,443,874,2429746,2952,401,27942,473,2401804,47.376254,31.741408,7042,605342
162.158.186.119,39396,167.235.145.223,443,901,2823264,2550,408,28404,493,2794860,29.342024,31.809412,7143,702901
162.158.186.123,51018,167.235.145.223,443,6,427,1216,2,132,4,295,7.111851,28.839744,36,81
162.158.186.128,26844,167.235.145.223,443,928,2376073,1106,443,30714,485,2345359,5.322932,60.644352,4051,309391
162.158.186.146,15478,167.235.145.223,443,754,1807092,2702,337,23718,417,1783374,35.355655,31.621946,6000,451173
162.158.186.188,48382,167.235.145.223,443,929,2472569,1486,446,30912,483,2441657,11.330004,60.63921,4078,322122
162.158.186.210,10776,167.235.145.223,443,886,2267816,3070,421,29262,465,2238554,53.391399,1.732329,135133,10337777
162.158.186.228,24874,167.235.145.223,443,896,2178093,1837,423,29394,473,2148699,17.351801,60.66429,3876,283356
162.158.186.236,49840,167.235.145.223,443,854,2166266,2822,393,27414,461,2138852,41.364659,31.844475,6886,537324
162.158.186.240,62756,167.235.145.223,443,7,493,1926,3,198,4,295,19.178444,28.822264,54,81
162.158.186.245,56436,167.235.145.223,443,6,427,2293,2,132,4,295,25.102342,28.843212,36,81
162.158.187.18,54858,167.235.145.223,443,801,2123577,3193,378,26424,423,2097153,59.378163,1.910561,110643,8781307
162.158.187.40,49858,167.235.145.223,443,889,2349375,3553,428,29724,461,2319651,77.4039,1.723094,138002,10769701
162.158.187.57,19704,167.235.145.223,443,6,427,583,2,132,4,295,1.111248,28.848305,36,81
162.158.187.82,10582,167.235.145.223,443,918,2432650,3431,429,29790,489,2402860,71.401804,1.802221,132236,10666216
162.158.202.5,44556,167.235.145.223,443,223,2043404,2832,117,9343,106,2034061,41.80352,30.149255,2479,539731
162.158.202.15,64902,167.235.145.223,443,246,2448689,3315,129,10135,117,2438554,65.657674,0.136546,593792,142870768
162.158.202.16,56686,167.235.145.223,443,242,2255626,1135,117,9343,125,2246283,5.64799,60.071906,1244,299145
162.158.202.25,30932,167.235.145.223,443,220,2302358,2215,106,8617,114,2293741,23.637975,30.141841,2287,608785
162.158.202.49,28288,167.235.145.223,443,237,2128697,2705,125,9871,112,2118826,35.667735,30.406978,2597,557457
162.158.202.62,21648,167.235.145.223,443,6,427,2583,2,132,4,295,30.104849,29.595972,35,79
162.158.202.73,51200,167.235.145.223,443,250,2494161,2566,121,9607,129,2484554,29.647347,30.356465,2531,654767
162.158.202.93,59534,167.235.145.223,443,228,2164257,3200,109,8815,119,2155442,59.667106,0.207956,339110,82919155
162.158.202.96,41648,167.235.145.223,443,82,2354437,1516,39,3544,43,2350893,11.860854,65.811707,430,285772
162.158.202.118,36470,167.235.145.223,443,6,427,2224,2,132,4,295,23.819069,29.88892,35,78
162.158.202.143,53416,167.235.145.223,443,258,2606188,2956,133,10399,125,2595789,47.641668,30.217221,2753,687234
162.158.203.40,21032,167.235.145.223,443,7,493,1160,3,198,4,295,6.140323,29.557547,53,79
162.158.203.62,51598,167.235.145.223,443,249,2680910,3440,124,9805,125,2671105,71.679549,0.145399,539481,146966897
162.158.203.84,29786,167.235.145.223,443,244,2427473,3075,126,9937,118,2417536,53.662115,0.138865,572469,139274028
162.158.203.88,48944,167.235.145.223,443,6,427,1868,2,132,4,295,17.936979,29.803139,35,79
162.158.203.91,26206,167.235.145.223,443,6,427,49,2,132,4,295,0.077572,29.617252,35,79
162.158.203.118,34758,167.235.145.223,443,39,26122,1128,26,14079,13,12043,5.500535,72.023422,1563,1337
162.158.203.127,33398,167.235.145.223,443,285,2487478,1506,154,11785,131,2475693,11.654905,60.066304,1569,329728
162.158.203.138,38478,167.235.145.223,443,234,2185738,3559,117,9343,117,2176395,77.657261,0.165273,452245,105347878
162.158.222.19,40650,167.235.145.223,443,315,2335635,3259,152,11559,163,2324076,63.380532,0.307237,300979,60515523
162.158.222.23,20674,167.235.145.223,443,310,2784309,2453,148,11295,162,2773014,27.742758,30.368207,2975,730504
162.158.222.24,40510,167.235.145.223,443,373,4745633,951,170,13623,203,4732010,3.382032,66.001221,1651,573566
162.158.222.28,54296,167.235.145.223,443,6,427,2090,2,132,4,295,21.696652,29.685848,35,79
162.158.222.41,18804,167.235.145.223,443,402,4247318,1549,204,15866,198,4231452,12.40773,51.325459,2473,659548
162.158.222.46,24326,167.235.145.223,443,344,4068775,3309,170,13691,174,4055084,65.52644,6.773132,16170,4789611
162.158.222.63,40956,167.235.145.223,443,312,2190826,3572,157,11923,155,2178903,78.238436,0.308481,309205,56506637
162.158.222.71,47548,167.235.145.223,443,399,4870877,2591,194,15206,205,4855671,30.421572,45.060443,2699,862072
162.158.222.77,64098,167.235.145.223,443,310,2308203,2254,148,11294,162,2296909,24.437201,30.311859,2980,606207
162.158.222.83,19132,167.235.145.223,443,313,2139666,1721,154,11691,159,2127975,15.366352,60.119792,1555,283164
162.158.222.86,44682,167.235.145.223,443,319,2453448,3330,156,11857,163,2441591,66.21863,0.308027,307947,63412389
162.158.222.90,11764,167.235.145.223,443,42,26268,323,28,13300,14,12968,0.541334,78.087743,1362,1328
162.158.222.90,60084,167.235.145.223,443,42,26017,345,28,13048,14,12969,0.58002,78.131922,1335,1327
162.158.222.102,14412,167.235.145.223,443,7,493,1193,3,198,4,295,6.711769,29.814208,53,79
162.158.222.103,55840,167.235.145.223,443,297,2129555,2778,143,10965,154,2118590,39.37895,30.309823,2894,559182
162.158.222.107,53524,167.235.145.223,443,369,3311041,3017,195,15307,174,3295734,51.3699,14.691938,8334,1794580
162.158.222.110,18840,167.235.145.223,443,409,4901676,2968,203,15800,206,4885876,48.418353,26.980088,4684,1448735
162.158.222.124,11030,167.235.145.223,443,323,2324102,3618,163,12285,160,2311817,81.380344,0.305258,321957,60586572
162.158.222.124,52136,167.235.145.223,443,7,493,1732,3,198,4,295,15.672592,29.812653,53,79
162.158.222.130,53544,167.235.145.223,443,6,427,1902,2,132,4,295,18.711736,29.81234,35,79
162.158.222.145,64196,167.235.145.223,443,296,2090298,3144,143,10965,153,2079333,57.375292,0.302309,290166,55025368
162.158.222.146,54272,167.235.145.223,443,84,53624,216,56,27678,28,25946,0.35449,80.988061,2734,2562
162.158.222.149,61088,167.235.145.223,443,6,427,2271,2,132,4,295,24.707663,29.81351,35,79
162.158.222.152,61450,167.235.145.223,443,137,4381396,1892,66,6106,71,4375290,18.412087,54.314782,899,644434
162.158.222.163,43402,167.235.145.223,443,294,2072119,248,145,11096,149,2061023,0.411603,60.121604,1476,274247
162.158.222.184,48992,167.235.145.223,443,6,427,1386,2,132,4,295,9.66532,29.807847,35,79
162.158.222.196,10654,167.235.145.223,443,6,427,975,2,132,4,295,3.669056,29.811519,35,79
162.158.222.196,46280,167.235.145.223,443,310,2392573,3388,154,11691,156,2380882,69.379085,0.349883,267312,54438357
162.158.222.199,31718,167.235.145.223,443,99,62600,729,66,31956,33,30644,1.586661,79.675477,3208,3076
162.158.222.208,22552,167.235.145.223,443,311,2076250,2079,155,11757,156,2064493,21.362784,60.121503,1564,274709
162.158.222.213,20106,167.235.145.223,443,6,427,2446,2,132,4,295,27.662904,29.811259,35,79
162.158.222.218,21438,167.235.145.223,443,292,2168386,3215,139,10700,153,2157686,60.43257,0.346225,247238,49856272
162.158.222.239,21922,167.235.145.223,443,84,49708,824,56,23758,28,25950,2.026677,80.468733,2361,2579
162.158.222.246,64756,167.235.145.223,443,327,2432856,3092,161,12152,166,2420704,54.423711,0.30813,315503,62848901
162.158.222.248,11316,167.235.145.223,443,291,2258765,1174,132,10238,159,2248527,6.411777,60.119283,1362,299208
162.158.223.7,33890,167.235.145.223,443,6,427,408,2,132,4,295,0.709076,29.813299,35,79
162.158.223.10,35444,167.235.145.223,443,316,2133816,2714,160,12086,156,2121730,36.424423,30.452724,3175,557383
165.154.24.48,46056,167.235.145.223,22,26,4644,3461,12,2050,14,2594,72.696421,3.903874,4200,5315
167.235.145.223,443,43.249.73.27,22230,4,333,2117,2,201,2,132,22.510482,0.210293,7646,5021
167.235.145.223,443,43.249.73.29,33502,4,333,1368,2,201,2,132,9.19554,0.219043,7341,4820
167.235.145.223,443,43.249.73.37,20236,4,333,545,2,201,2,132,1.010379,0.207996,7730,5077
167.235.145.223,443,43.249.74.26,13358,4,333,3062,2,201,2,132,53.220435,0.216583,7424,4875
167.235.145.223,443,43.249.74.27,53248,4,333,1348,2,201,2,132,8.837592,0.225305,7136,4686
167.235.145.223,443,43.249.74.34,59728,4,333,2134,2,201,2,132,22.751527,0.223272,7201,4729
167.235.145.223,443,43.249.74.40,37934,4,333,1738,2,201,2,132,15.775537,0.220995,7276,4778
167.235.145.223,443,43.249.74.41,14370,4,333,2821,2,201,2,132,41.298772,0.224101,7175,4712
167.235.145.223,443,43.249.74.46,21014,4,333,2497,2,201,2,132,28.676505,0.223636,7190,4721
167.235.145.223,443,43.249.74.59,10924,4,333,910,2,201,2,132,2.757457,0.216764,7418,4871
167.235.145.223,443,43.249.74.70,42274,4,333,2951,2,201,2,132,47.359391,0.219964,7310,4800
167.235.145.223,22,85.73.250.195,54349,1049,106662,6,689,85494,360,21168,0.003087,82.75064,8265,2046
167.235.145.223,443,104.156.92.36,31770,7,588,2635,3,255,4,333,32.200647,12.01825,169,221
167.235.145.223,443,104.156.92.37,21352,4,333,3131,2,201,2,132,56.202437,0.012356,130139,85464
167.235.145.223,443,104.156.92.48,40024,4,333,3004,2,201,2,132,50.259522,0.015512,103661,68076
167.235.145.223,443,104.156.92.49,47722,7,588,2759,3,255,4,333,38.271524,21.769981,93,122
167.235.145.223,443,104.156.92.62,8648,7,588,1311,3,255,4,333,8.260743,47.512238,42,56
167.235.145.223,443,104.156.92.76,60846,4,333,2884,2,201,2,132,44.275375,0.01905,84409,55433
167.235.145.223,443,104.156.92.77,17324,4,333,2390,2,201,2,132,26.276442,0.019063,84351,55395
167.235.145.223,22,106.12.167.196,47984,7,462,3137,7,462,0,0,56.800111,25.263705,146,0
167.235.145.223,443,108.162.220.83,24446,4,295,2369,3,229,1,66,25.972594,0.011964,153126,44132
167.235.145.223,443,108.162.220.84,15656,4,295,2347,3,229,1,66,25.774497,0.01228,149185,42996
167.235.145.223,443,108.162.220.97,39816,5,361,2002,3,229,2,132,20.018325,0.012401,147730,85154
167.235.145.223,443,108.162.220.114,20032,4,295,1178,3,229,1,66,6.523425,0.012125,151092,43546
167.235.145.223,443,108.162.220.115,53984,4,295,1035,3,229,1,66,4.825539,0.012063,151869,43770
167.235.145.223,443,108.162.221.11,47732,4,295,1639,3,229,1,66,13.737398,0.012074,151730,43730
167.235.145.223,443,108.162.221.17,24576,4,295,1268,3,229,1,66,7.742364,0.012134,150980,43514
167.235.145.223,443,108.162.221.41,37516,4,295,1979,3,229,1,66,19.76534,0.011921,153678,44291
167.235.145.223,443,108.162.221.45,14594,5,361,284,3,229,2,132,0.461469,0.011883,154169,88866
167.235.145.223,443,108.162.221.56,24624,4,295,170,3,229,1,66,0.282402,0.012051,152020,43813
167.235.145.223,443,108.162.221.58,12368,4,295,2267,3,229,1,66,24.676511,0.012066,151831,43759
167.235.145.223,443,108.162.221.77,30462,4,295,2075,3,229,1,66,21.26945,0.01211,151279,43600
167.235.145.223,443,108.162.221.172,61580,4,295,1370,3,229,1,66,9.290407,0.020539,89196,25707
167.235.145.223,443,108.162.241.8,64234,4,295,2361,3,229,1,66,25.869452,0.100908,18155,5232
167.235.145.223,443,108.162.241.79,13314,4,295,1015,3,229,1,66,4.463466,0.111336,16454,4742
167.235.145.223,443,108.162.241.181,29846,5,361,1992,3,229,2,132,19.884638,0.111232,16470,9493
167.235.145.223,443,108.162.241.187,9998,4,295,1278,3,229,1,66,7.850351,0.101297,18085,5212
167.235.145.223,443,108.162.241.190,35744,4,295,1412,3,229,1,66,10.43565,0.101192,18104,5217
167.235.145.223,443,108.162.242.28,28308,4,295,1650,3,229,1,66,13.875597,0.110184,16626,4791
167.235.145.223,443,108.162.242.42,47194,4,295,2483,3,229,1,66,28.494921,0.113896,16084,4635
167.235.145.223,443,108.162.242.65,9888,4,295,793,3,229,1,66,1.871427,0.110494,16580,4778
167.235.145.223,443,140.248.69.23,65110,4,333,2634,2,201,2,132,32.131558,0.021298,75500,49582
167.235.145.223,443,140.248.69.25,59222,7,588,739,3,255,4,333,1.626392,42.288869,48,62
167.235.145.223,443,140.248.69.30,43010,4,333,1657,2,201,2,132,13.971541,0.020984,76629,50324
